run, K
596,4821.300000000001
597,4340.300000000001
598,4830.200000000001
599,4073.2000000000003
600,4323.500000000001
601,5590.300000000001
602,4325.700000000002
603,4066.0000000000005
604,4575.700000000002
605,4322.000000000001
606,4323.600000000001
607,4322.700000000001
608,3575.9000000000005
609,4823.200000000001
610,3818.0000000000005
611,4816.100000000001
612,4319.500000000001
613,4565.100000000001
614,4328.300000000001
615,5081.700000000002
616,3828.3000000000015
617,4561.200000000001
618,4322.600000000001
619,4816.500000000001
620,4322.800000000001
621,4328.700000000001
622,4316.4000000000015
623,4077.9000000000015
624,4561.600000000002
625,3823.4000000000005
626,4323.600000000001
627,3821.600000000001
628,4340.5
629,4824.0
630,4813.500000000001
631,4585.700000000001
632,4580.000000000002
633,3839.2000000000007
634,3583.5000000000014
635,4061.700000000001
636,4314.000000000001
637,4068.800000000001
638,4817.300000000002
639,3830.8000000000006
640,4330.200000000002
641,3839.500000000001
642,5578.700000000001
643,4813.800000000001
644,5063.9
645,3587.300000000001
646,3329.9
647,5562.500000000002
648,4076.200000000001
649,4326.700000000002
650,4564.500000000001
651,3586.100000000001
652,4085.400000000001
653,4837.900000000001
654,3578.600000000001
655,3830.6000000000004
656,4567.200000000003
657,3826.7000000000007
658,4075.100000000001
659,4824.300000000002
660,4078.1000000000013
661,4072.3
662,4323.3
663,3576.7000000000007
664,5325.200000000001
665,4573.4000000000015
666,5333.1
667,4305.0
668,5070.300000000001
669,4576.700000000001
670,4323.000000000001
671,4088.900000000001
672,4080.7000000000003
673,4317.100000000001
674,4076.100000000001
675,4325.600000000001
676,3578.200000000001
677,4836.1
678,4075.600000000001
679,3573.900000000001
680,4570.000000000002
681,5066.100000000001
682,4326.300000000001
683,4572.800000000001
684,5076.700000000002
685,4810.4000000000015
686,4071.400000000001
687,4569.600000000001
688,4316.200000000001
689,3339.8
690,4078.4000000000015
691,4834.600000000001
692,4328.4000000000015
693,4822.600000000001
694,4316.1
695,4074.900000000001
696,4318.000000000001
697,4063.2000000000016
698,4578.700000000001
699,4331.700000000001
700,4830.4
701,4325.700000000002
702,4568.800000000001
703,3832.4000000000005
704,5064.500000000001
705,3838.8000000000006
706,3572.5000000000005
707,4577.200000000001
708,4329.100000000001
709,4317.300000000001
710,4317.900000000001
711,3325.4
712,4566.100000000002
713,4084.8000000000006
714,4333.400000000001
715,4314.300000000001
716,3079.7
717,4308.1
718,3816.2000000000007
719,4060.5
720,3346.3
721,4320.800000000001
722,4821.300000000001
723,3835.800000000001
724,4073.500000000001
725,4320.4000000000015
726,4563.800000000001
727,3813.500000000001
728,3826.500000000001
729,3087.2000000000003
730,3826.1000000000004
731,5081.200000000001
732,4576.100000000001
733,3560.0000000000005
734,3341.4
735,4324.200000000002
736,4574.500000000001
737,5583.500000000002
738,4315.300000000001
739,4060.8000000000006
740,4324.000000000002
741,4085.4
742,3831.3000000000006
743,4813.200000000001
744,4561.200000000001
745,5329.7
746,3825.000000000001
747,4076.0
748,4327.600000000001
749,4573.800000000003
750,3824.2000000000007
751,4324.700000000001
752,4564.000000000001
753,4328.000000000002
754,4575.2
755,4321.000000000001
756,3571.2000000000007
757,4579.200000000001
758,4334.800000000001
759,4572.500000000002
760,4067.1000000000004
761,4087.700000000001
762,5089.9000000000015
763,5064.300000000001
764,4320.100000000002
765,3066.0
766,5080.000000000002
767,4326.200000000002
768,4576.400000000001
769,3817.600000000001
770,3590.100000000001
771,4079.300000000001
772,4565.800000000001
773,4821.800000000002
774,4576.000000000002
775,4561.9000000000015
776,4068.7999999999993
777,4819.500000000001
778,3825.6000000000004
779,5072.4000000000015
780,4072.100000000001
781,3828.4000000000015
782,3832.0000000000014
783,4814.100000000001
784,4826.300000000001
785,4829.700000000001
786,3822.6000000000004
787,2829.8
788,4082.8
789,4075.000000000001
790,4828.1
791,4064.5000000000014
792,3349.6
793,3829.3000000000006
794,4310.300000000001
795,4086.1000000000013
796,3824.100000000001
797,5825.900000000001
798,4564.500000000001
799,4073.900000000001
800,4570.1
801,4315.6
802,4581.000000000001
803,4072.800000000001
804,4321.700000000001
805,3826.800000000001
806,4062.7000000000003
807,4075.9000000000015
808,5322.600000000001
809,4581.200000000002
810,4823.9
811,4817.500000000001
812,4568.800000000001
813,4819.500000000002
814,4330.900000000001
815,4330.600000000001
816,4564.900000000001
817,3832.5000000000005
818,4576.200000000002
819,4334.200000000002
820,4315.200000000001
821,4590.099999999999
822,4333.9000000000015
823,3829.3000000000015
824,5074.1
825,4315.000000000001
826,4079.3000000000006
827,4572.700000000001
828,4577.4000000000015
829,4817.300000000001
830,4588.1
831,3336.7000000000003
832,4816.700000000002
833,3822.1000000000004
834,4331.9000000000015
835,4812.200000000001
836,4074.3000000000015
837,4309.800000000001
838,4818.700000000001
839,4072.0000000000014
840,3842.900000000001
841,3822.7000000000003
842,4568.800000000002
843,5328.700000000001
844,4568.700000000002
845,4574.900000000001
846,5066.8
847,4316.300000000001
848,4080.900000000001
849,3578.2000000000003
850,4579.400000000001
851,3327.1
852,4312.600000000001
853,3814.6000000000013
854,4576.5
855,5064.6
856,4334.400000000001
857,4578.700000000001
858,4586.300000000002
859,4817.4000000000015
860,4326.200000000002
861,4337.000000000001
862,4325.500000000001
863,4565.9000000000015
864,4565.1
865,4303.9000000000015
866,4818.300000000001
867,3822.7000000000003
868,3831.3
869,4323.700000000001
870,4583.300000000001
871,5071.500000000002
872,4320.900000000001
873,4316.600000000001
874,5328.3
875,4073.200000000001
876,4832.300000000001
877,4336.9000000000015
878,5057.900000000001
879,4069.6000000000013
880,3577.2
881,5318.900000000001
882,4316.8
883,2828.3
884,4565.4000000000015
885,4839.5
886,4322.300000000001
887,4569.1
888,4327.099999999999
889,3339.3
890,3826.8000000000006
891,4323.000000000001
892,4083.0
893,4317.100000000001
894,3819.500000000001
895,4594.8
896,4337.4000000000015
897,4578.500000000001
898,3829.8000000000006
899,4322.200000000001
900,4314.100000000001
901,4304.500000000001
902,4321.700000000002
903,4070.2000000000007
904,4816.4000000000015
905,5071.200000000002
906,4067.1000000000017
907,4571.3
908,4074.9000000000005
909,4322.4000000000015
910,2085.7999999999997
911,3825.1000000000013
912,4077.200000000001
913,4317.9000000000015
914,4073.2000000000016
915,5314.500000000001
916,4334.1
917,4065.9000000000015
918,4568.400000000001
919,3832.2000000000003
920,4579.0
921,5081.400000000002
922,4076.200000000001
923,4571.100000000001
924,2834.8
925,4083.9000000000005
926,4815.9000000000015
927,4075.6000000000013
928,4565.600000000002
929,4809.500000000001
930,4315.100000000001
931,4570.500000000001
932,5077.9000000000015
933,3587.7999999999997
934,3583.7000000000007
935,4834.600000000001
936,4574.8
937,4066.1000000000013
938,3835.0000000000005
939,4576.800000000001
940,4325.200000000001
941,4080.7999999999997
942,4328.600000000001
943,3842.9000000000015
944,4080.3000000000006
945,4581.400000000001
946,4322.200000000002
947,4571.700000000001
948,3813.9000000000005
949,4081.7000000000003
950,4810.400000000001
951,4078.7000000000003
952,4827.500000000002
953,4565.6
954,4078.100000000001
955,5070.700000000002
956,5070.9000000000015
957,4568.800000000001
958,4805.600000000001
959,4313.9000000000015
960,4568.300000000001
961,4810.500000000001
962,2845.2999999999997
963,4818.400000000001
964,4074.2000000000016
965,4811.6
966,4570.000000000001
967,3829.9000000000005
968,4555.100000000001
969,3348.3000000000006
970,4068.1000000000004
971,3822.700000000001
972,4341.1
973,4811.600000000001
974,4573.400000000001
975,4573.700000000002
976,4563.000000000002
977,3818.7000000000007
978,4587.100000000001
979,4327.8
980,4321.4000000000015
981,4336.9
982,4574.0
983,4315.000000000001
984,5581.000000000001
985,4080.100000000001
986,4066.300000000001
987,4078.6000000000013
988,4069.3000000000015
989,4313.500000000002
990,4828.9000000000015
991,4336.300000000002
992,5317.300000000001
993,4328.200000000002
994,4320.000000000001
995,4320.000000000001
996,4562.700000000001
997,3822.300000000001
998,4328.9000000000015
999,4326.700000000001
